,t,volume,open,close,high,low
416,1586106000,906770,9.564204,10.7413368,10.7413368,9.564204
417,1586192400,573022,10.5941952,10.9620492,10.9620492,10.4470536
418,1586278800,605295,10.8884784,11.403474,11.403474,10.7413368
419,1586365200,389386,11.403474,12.0656112,12.139182,11.1827616
420,1586451600,491521,11.9920404,12.87489,13.242744,11.9920404
421,1586710800,326237,12.8013192,13.0956024,13.3898856,12.6541776
422,1586797200,508435,13.0956024,13.0956024,13.0956024,12.5806068
423,1586883600,514412,13.0220316,13.242744,13.242744,12.9484608
424,1586970000,260666,13.242744,13.1691732,13.242744,12.87489
425,1587056400,493262,12.87489,13.242744,13.3898856,12.87489
426,1587315600,493765,13.242744,12.8013192,13.242744,11.9184696
427,1587402000,558435,12.7277484,11.5506156,12.7277484,11.5506156
428,1587488400,330531,10.667766,11.9184696,12.3598944,10.667766
429,1587574800,178592,11.9184696,12.0656112,12.3598944,11.8448988
430,1587661200,123656,11.771328,12.0656112,12.0656112,11.771328
431,1587920400,167446,11.9920404,11.8448988,12.0656112,10.8884784
432,1588006800,181459,11.8448988,11.771328,11.8448988,11.3299032
433,1588093200,136271,11.771328,11.6977572,11.771328,11.3299032
434,1588525200,192297,11.6241864,11.4770448,11.6241864,10.5941952
435,1588611600,244984,11.403474,11.1827616,11.6241864,10.3734828
436,1588698000,273498,11.1827616,11.403474,11.403474,10.8884784
437,1588784400,201292,11.403474,11.8448988,11.8448988,11.403474
438,1588870800,380890,11.403474,12.507036,12.507036,11.403474
439,1589130000,210628,12.4334652,12.87489,12.87489,12.4334652
440,1589216400,154402,12.87489,12.7277484,12.87489,12.5806068
441,1589302800,117613,12.5806068,12.7277484,12.8013192,12.4334652
442,1589389200,268057,12.6541776,12.6541776,12.8013192,12.4334652
443,1589475600,437375,12.6541776,11.403474,12.6541776,11.403474
444,1589734800,636745,11.3299032,10.9620492,11.3299032,10.299912
445,1589821200,417099,10.9620492,10.667766,11.3299032,9.932058
446,1589907600,628721,9.6377748,9.6377748,10.0791996,9.6377748
447,1589994000,2629210,8.6813544,8.828496,9.1227792,8.6813544
448,1590080400,1386313,8.828496,9.7113456,9.7113456,8.828496
449,1590339600,889834,9.932058,10.3734828,10.667766,9.7113456
450,1590426000,993343,10.2263412,10.299912,10.5206244,9.6377748
451,1590512400,962810,10.299912,10.0056288,10.4470536,9.8584872
452,1590598800,924894,10.0056288,10.3734828,10.5206244,9.932058
453,1590685200,677305,10.3734828,10.299912,10.3734828,10.0791996
454,1590944400,947834,10.2263412,10.3734828,10.4470536,10.0791996
455,1591030800,477874,10.299912,10.299912,10.5206244,10.1527704
456,1591117200,1221418,10.299912,11.1827616,11.1827616,10.1527704
457,1591203600,632045,11.2563324,11.6977572,11.771328,11.1827616
458,1591290000,573584,11.6977572,11.771328,11.771328,11.4770448
459,1591549200,769186,11.771328,12.0656112,12.2127528,11.6977572
460,1591635600,404826,11.9920404,11.8448988,12.139182,11.8448988
461,1591722000,487155,11.8448988,11.9184696,12.0656112,11.6241864
462,1591808400,1106795,11.9920404,11.403474,12.4334652,10.7413368
463,1591894800,399734,10.299912,11.771328,11.771328,10.299912
464,1592154000,710782,11.6977572,11.6241864,12.0656112,11.3299032
465,1592240400,830324,11.9920404,11.8448988,12.0656112,11.403474
466,1592326800,529557,11.8448988,10.667766,11.8448988,10.667766
467,1592413200,408718,10.2263412,10.299912,10.8149076,10.1527704
468,1592499600,189930,10.299912,10.8149076,10.8149076,10.299912
469,1592758800,154762,10.8149076,10.667766,11.1091908,10.667766
470,1592845200,312538,10.7413368,10.4470536,10.7413368,10.299912
471,1592931600,305821,10.4470536,10.2263412,10.7413368,9.932058
472,1593018000,121844,10.2263412,10.5206244,10.5206244,10.0056288
473,1593104400,166100,10.3734828,10.299912,10.7413368,10.299912
474,1593363600,181031,10.2263412,9.6377748,10.2263412,9.564204
475,1593450000,304768,9.7113456,9.564204,9.932058,8.9756376
476,1593536400,149036,9.564204,9.7113456,9.8584872,9.0492084
477,1593622800,125875,9.7113456,9.564204,9.7849164,9.564204
478,1593709200,107904,9.564204,9.4170624,9.6377748,9.4170624
479,1593968400,166810,9.3434916,3.8992524,9.6377748,3.8992524
480,1594054800,258520,8.828496,9.6377748,9.8584872,8.828496
481,1594141200,132060,9.1227792,9.6377748,9.7849164,9.1227792
482,1594227600,220460,9.7113456,9.7849164,9.8584872,9.564204
483,1594314000,124390,9.7849164,9.6377748,9.8584872,9.564204
484,1594573200,193760,9.7113456,9.564204,9.7113456,9.4906332
485,1594659600,210820,9.564204,9.564204,9.564204,9.4170624
486,1594746000,221820,9.6377748,9.4170624,9.6377748,9.4170624
487,1594832400,181230,9.4906332,9.4906332,9.564204,9.3434916
488,1594918800,263260,9.4906332,9.564204,9.7113456,9.3434916
489,1595178000,221860,9.564204,9.4906332,9.6377748,9.4170624
490,1595264400,228600,9.564204,9.4906332,9.564204,9.3434916
491,1595350800,203160,9.4906332,9.3434916,9.4906332,9.2699208
492,1595437200,236270,9.3434916,8.9756376,9.3434916,8.9756376
493,1595523600,302500,9.0492084,8.3135004,9.1227792,8.092788
494,1595782800,526830,8.092788,7.5042216,8.092788,7.5042216
495,1595869200,199750,7.4306508,8.2399296,8.2399296,7.2835092
496,1595955600,320180,8.3135004,8.7549252,9.0492084,7.5777924
497,1596042000,221850,8.6813544,8.7549252,9.1227792,8.5342128
498,1596128400,224810,8.5342128,8.6813544,8.7549252,8.2399296
499,1596387600,244740,8.5342128,8.9020668,8.9756376,8.460642
500,1596474000,407530,9.0492084,9.2699208,9.2699208,8.9020668
501,1596560400,260770,9.2699208,9.4906332,9.4906332,9.1227792
502,1596646800,223270,9.19635,9.4170624,9.4906332,9.19635
503,1596733200,229150,9.3434916,9.19635,9.4906332,8.828496
504,1596992400,230210,9.19635,9.3434916,9.4170624,9.19635
505,1597078800,153170,8.6813544,9.2699208,9.3434916,8.6813544
506,1597165200,147840,9.2699208,9.2699208,9.3434916,9.1227792
507,1597251600,249260,9.3434916,9.3434916,9.3434916,9.1227792
508,1597338000,342790,9.3434916,9.19635,9.3434916,8.9756376
509,1597597200,127840,9.1227792,9.19635,9.19635,8.9756376
510,1597683600,166160,9.1227792,9.1227792,9.19635,8.9756376
511,1597770000,828260,9.1227792,10.0056288,10.0056288,9.0492084
512,1597856400,156670,9.932058,9.8584872,10.2263412,9.7849164
513,1597942800,266390,9.8584872,9.8584872,9.932058,9.7849164
514,1598202000,360260,9.6377748,10.0791996,10.299912,9.6377748
515,1598288400,326140,10.0791996,10.0056288,10.299912,9.932058
516,1598374800,297260,10.0056288,9.8584872,10.0791996,9.8584872
517,1598461200,254140,9.8584872,10.0056288,10.0056288,9.7849164
518,1598547600,717740,10.0056288,10.299912,10.5206244,10.0056288
519,1598806800,383850,10.299912,10.2263412,10.5206244,10.0791996
520,1598893200,289910,10.4470536,10.3734828,10.4470536,10.1527704
521,1599066000,332280,10.3734828,10.3734828,10.5941952,10.2263412
522,1599152400,290970,10.299912,10.299912,10.299912,9.932058
523,1599411600,491210,10.3734828,10.1527704,10.4470536,10.0791996
524,1599498000,241780,10.1527704,10.1527704,10.2263412,10.0056288
525,1599584400,201980,10.0791996,10.2263412,10.2263412,9.932058
526,1599670800,243940,10.2263412,10.2263412,10.3734828,10.2263412
527,1599757200,711400,10.2263412,10.7413368,10.8884784,10.2263412
528,1600016400,392660,10.7413368,10.667766,10.8884784,10.5206244
529,1600102800,332580,10.7413368,10.667766,10.7413368,10.5941952
530,1600189200,204300,10.667766,10.5206244,10.7413368,10.5206244
531,1600275600,322830,10.5206244,10.5941952,10.8149076,10.5206244
532,1600362000,264400,10.5941952,10.667766,10.7413368,10.5941952
533,1600621200,636610,10.7413368,11.03562,11.3299032,10.7413368
534,1600707600,605560,11.03562,11.3299032,11.4770448,10.9620492
535,1600794000,386880,11.403474,11.403474,11.4770448,11.2563324
536,1600880400,304140,11.403474,11.3299032,11.4770448,11.2563324
537,1600966800,453230,11.3299032,11.3299032,11.403474,11.1091908
538,1601226000,291120,11.403474,11.4770448,11.6977572,11.2563324
539,1601312400,378260,11.4770448,11.1827616,11.6241864,11.1827616
540,1601398800,203790,11.1827616,11.3299032,11.3299032,11.1091908
541,1601485200,221830,11.3299032,11.3299032,11.403474,11.2563324
542,1601571600,537250,11.3299032,11.3299032,11.5506156,11.1091908
543,1601830800,232500,11.3299032,11.4770448,11.6977572,11.3299032
544,1601917200,290360,11.5506156,11.3299032,11.5506156,11.3299032
545,1602003600,363940,11.3299032,11.3299032,11.5506156,11.2563324
546,1602090000,237240,11.403474,11.3299032,11.403474,11.1827616
547,1602176400,367730,11.3299032,11.4770448,11.5506156,11.3299032
548,1602435600,289840,11.5506156,11.403474,11.6977572,11.3299032
549,1602522000,218020,11.4770448,11.3299032,11.4770448,11.2563324
550,1602608400,387600,11.3299032,11.4770448,11.5506156,11.2563324
551,1602694800,785920,11.4770448,11.9920404,12.139182,11.4770448
552,1602781200,261620,11.9920404,11.9184696,12.2127528,11.8448988
553,1603040400,303810,11.9184696,11.771328,11.9184696,11.6977572
554,1603126800,296850,11.771328,11.6241864,11.771328,11.5506156
555,1603213200,220540,11.6241864,11.6241864,11.8448988,11.6241864
556,1603299600,174580,11.6241864,11.5506156,11.6241864,11.4770448
557,1603386000,591830,11.5506156,11.8448988,11.9920404,11.5506156
558,1603645200,333920,11.9184696,11.6977572,12.0656112,11.6977572
559,1603731600,265140,11.6977572,11.5506156,11.771328,11.5506156
560,1603818000,407480,11.4770448,11.03562,11.5506156,11.03562
561,1603904400,279600,10.9620492,11.1091908,11.3299032,10.8884784
562,1603990800,145790,11.1827616,11.3299032,11.403474,11.03562
563,1604250000,163580,11.403474,11.4770448,11.4770448,11.2563324
564,1604336400,205780,11.5506156,11.6241864,11.6241864,11.4770448
565,1604422800,219440,11.6241864,11.771328,11.771328,11.5506156
566,1604509200,219410,11.6977572,11.6241864,11.771328,11.5506156
567,1604595600,330320,11.6241864,11.8448988,11.8448988,11.5506156
568,1604854800,766420,11.8448988,12.507036,12.507036,11.771328
569,1604941200,354600,12.507036,12.507036,12.87489,12.3598944
570,1605027600,242440,12.4334652,12.507036,12.5806068,12.2863236
571,1605114000,355390,12.507036,12.87489,12.87489,12.3598944
572,1605200400,370230,12.8013192,12.7277484,12.87489,12.5806068
573,1605459600,290030,12.7277484,12.507036,12.8013192,12.4334652
574,1605546000,365070,12.507036,12.7277484,12.7277484,12.4334652
575,1605632400,321480,12.7277484,12.7277484,12.7277484,12.507036
576,1605718800,347450,12.7277484,12.5806068,12.7277484,12.4334652
577,1605805200,241110,12.6541776,12.5806068,12.7277484,12.507036
578,1606064400,273790,12.5806068,12.507036,12.5806068,12.4334652
579,1606150800,496760,12.507036,12.4334652,12.507036,12.139182
580,1606237200,871390,12.4334652,12.5806068,12.7277484,12.2127528
581,1606323600,381340,12.5806068,12.5806068,12.6541776,12.3598944
582,1606410000,257970,12.5806068,12.507036,12.5806068,12.4334652
583,1606669200,349830,12.507036,12.507036,12.5806068,12.2863236
584,1606755600,2034060,12.3598944,12.7277484,12.9484608,12.2127528
585,1606842000,978320,12.7277484,12.8013192,12.9484608,12.6541776
586,1606928400,472620,12.87489,12.7277484,12.87489,12.6541776
587,1607014800,766980,12.6541776,12.507036,12.7277484,12.507036
588,1607274000,755480,12.507036,12.5806068,12.6541776,12.4334652
589,1607360400,1803540,12.5806068,12.87489,13.0956024,12.5806068
590,1607446800,635290,13.0220316,12.8013192,13.0220316,12.8013192
591,1607533200,531730,12.8013192,12.5806068,12.87489,12.5806068
592,1607619600,616600,12.507036,12.7277484,12.8013192,12.507036
593,1607878800,900360,12.7277484,12.6541776,12.8013192,12.5806068
594,1607965200,697060,12.6541776,12.507036,12.8013192,12.507036
595,1608051600,665800,12.6541776,12.5806068,12.7277484,12.507036
596,1608138000,840210,12.6541776,12.5806068,12.87489,12.507036
597,1608224400,503970,12.5806068,12.7277484,12.8013192,12.5806068
598,1608483600,1268710,12.7277484,13.1691732,13.242744,12.7277484
599,1608570000,1479990,13.0956024,13.3898856,13.610598,13.0956024
600,1608656400,1093550,13.3898856,13.242744,13.3898856,12.87489
601,1608742800,925070,13.0956024,12.7277484,13.242744,12.507036
602,1608829200,881510,12.7277484,12.8013192,12.9484608,12.5806068
603,1609088400,696650,12.8013192,12.8013192,13.242744,12.6541776
604,1609174800,776050,12.8013192,12.6541776,12.87489,12.507036
605,1609261200,1005750,12.6541776,12.507036,12.8013192,12.4334652
606,1609347600,633440,12.507036,12.507036,12.7277484,12.507036
607,1609693200,1247600,12.5806068,12.6541776,12.7277484,12.507036
608,1609779600,2205920,12.6541776,13.0220316,13.4634564,12.5806068
609,1609866000,1935650,13.0220316,13.0956024,13.3898856,12.9484608
610,1609952400,4344770,13.0956024,14.1255936,14.2727352,13.0956024
611,1610038800,2862950,14.346306,14.0520228,14.346306,13.9048812
612,1610298000,2335490,14.0520228,13.8313104,14.2727352,13.8313104
613,1610384400,3467740,13.9048812,13.8313104,13.978452,13.4634564
614,1610470800,6576360,13.978452,14.0520228,14.5670184,13.610598
615,1610557200,2475240,14.1255936,14.0520228,14.346306,13.9048812
616,1610643600,5919970,14.1255936,14.1255936,14.4198768,13.978452
617,1610902800,3750420,14.2727352,13.6841688,14.2727352,13.610598
618,1610989200,5310710,13.7577396,12.4334652,13.7577396,12.3598944
619,1611075600,4335640,12.507036,13.0220316,13.0956024,11.3299032
620,1611162000,2206080,13.1691732,13.0956024,13.3163148,12.7277484
621,1611248400,2266830,13.0956024,12.8013192,13.1691732,12.6541776
622,1611507600,2407690,12.8013192,12.2863236,12.8013192,12.2863236
623,1611594000,4499150,12.3598944,12.0656112,12.3598944,11.1827616
624,1611680400,2319310,12.0656112,11.4770448,12.139182,11.3299032
625,1611766800,2483030,11.3299032,10.3734828,11.3299032,10.3734828
626,1611853200,3232440,9.3434916,10.7413368,10.9620492,9.3434916
627,1612112400,1979710,10.8149076,9.932058,10.8884784,9.932058
628,1612198800,3163330,9.7849164,10.8149076,10.8884784,9.7113456
629,1612285200,2615770,10.8149076,11.403474,11.6241864,10.8149076
630,1612371600,1571300,11.4770448,11.3299032,11.5506156,11.1091908
631,1612458000,2941640,11.3299032,11.8448988,11.8448988,11.1827616
632,1612717200,2576530,11.9184696,11.1091908,11.9920404,10.8884784
633,1612803600,1257360,10.8884784,11.403474,11.5506156,10.8884784
634,1613494800,1950970,11.4770448,11.8448988,11.8448988,11.4770448
635,1613581200,1904080,11.9920404,11.6241864,11.9920404,11.5506156
636,1613667600,2163340,11.5506156,11.6977572,11.8448988,11.403474
637,1613926800,1646110,11.771328,11.5506156,11.8448988,11.5506156
638,1614013200,3107240,11.5506156,11.9920404,11.9920404,11.5506156
639,1614099600,2335100,11.9920404,11.771328,12.139182,11.5506156
640,1614186000,2498610,11.771328,11.6977572,11.9184696,11.4770448
641,1614272400,2866100,11.6241864,11.6977572,11.6977572,11.403474
642,1614531600,2548570,11.6977572,11.9184696,11.9184696,11.6241864
643,1614618000,2339470,11.9920404,11.8448988,12.139182,11.771328
644,1614704400,1892510,11.8448988,11.8448988,11.9184696,11.6977572
645,1614790800,2695030,11.8448988,11.6241864,11.9184696,11.4770448
646,1614877200,2014930,11.6241864,11.6241864,11.771328,11.403474
647,1615136400,1609580,11.6977572,11.6241864,11.8448988,11.6241864
648,1615222800,1517480,11.6977572,11.5506156,11.6977572,11.4770448
649,1615309200,2889360,11.5506156,11.9920404,11.9920404,11.4770448
650,1615395600,5816190,12.139182,12.7277484,12.8013192,11.9920404
651,1615482000,4911670,12.7277484,13.0220316,13.1691732,12.5806068
652,1615741200,4131140,13.0956024,13.0956024,13.5370272,13.0220316
653,1615827600,6326180,13.0956024,13.7577396,13.8313104,12.87489
654,1615914000,4495950,13.610598,13.9048812,13.978452,13.610598
655,1616000400,6246610,13.8313104,14.346306,14.5670184,13.8313104
656,1616086800,3097610,14.346306,14.4198768,14.4934476,13.9048812
657,1616346000,2494570,14.4198768,14.1255936,14.7877308,14.1255936
658,1616432400,3674070,14.5670184,13.8313104,14.5670184,13.4634564
659,1616518800,2570750,13.7577396,13.242744,13.8313104,12.87489
660,1616605200,1254230,13.242744,13.0956024,13.4634564,13.0956024
661,1616691600,7987020,13.0956024,14.346306,14.346306,12.5806068
662,1616950800,5577630,14.346306,15.7441512,15.7441512,14.346306
663,1617037200,4481480,15.6705804,17.289138,17.289138,15.6705804
664,1617123600,5967910,17.289138,18.9076956,18.9812664,16.55343
665,1617210000,2999580,18.8341248,19.864116,20.5262532,17.8777044
666,1617296400,4652150,19.7169744,19.864116,20.967678,18.3927
667,1617555600,1466320,19.496262,17.8777044,19.7905452,17.8777044
668,1617642000,2499150,17.8777044,18.2455584,18.3927,16.9948548
669,1617728400,1298370,18.2455584,18.3927,18.4662708,18.2455584
670,1617814800,1807900,18.3927,18.5398416,18.6869832,18.2455584
671,1617901200,2378490,18.5398416,18.6134124,18.6869832,18.1719876
672,1618160400,1311820,18.6869832,18.6869832,18.760554,18.4662708
673,1618246800,2420910,18.6869832,18.6869832,19.2019788,18.5398416
674,1618333200,1767780,18.6869832,18.9076956,18.9812664,18.6134124
675,1618419600,2087310,19.0548372,19.128408,19.4226912,18.6869832
676,1618506000,2236400,19.128408,18.9812664,19.2755496,18.024846
677,1618765200,2984370,19.0548372,19.7169744,19.7905452,18.9076956
678,1618851600,3044530,19.864116,20.23197,20.23197,19.7169744
679,1619024400,2990490,20.23197,20.3791116,20.7469656,20.0112576
680,1619110800,1672760,20.23197,19.864116,20.3055408,19.0548372
681,1619370000,2103060,19.864116,19.9376868,20.5262532,19.496262
682,1619456400,1357870,19.9376868,20.0112576,20.0112576,19.5698328
683,1619542800,1657070,20.0112576,20.1583992,20.3055408,19.7169744
684,1619629200,1463480,20.1583992,20.1583992,20.1583992,19.5698328
685,1620061200,1402760,19.864116,19.3491204,20.0112576,19.2755496
686,1620147600,1858020,19.7169744,19.4226912,19.7169744,19.128408
687,1620234000,1794310,21.2030836,19.827311,21.2030836,19.6654554
688,1620320400,2193550,19.827311,19.827311,19.9082388,18.613394
689,1620579600,1404170,19.827311,19.422672,20.0700944,19.2608164
690,1620666000,1838660,19.422672,19.018033,19.7463832,18.8561774
691,1620752400,1757060,19.018033,19.1798886,19.2608164,18.613394
692,1620838800,2846780,19.1798886,21.041228,21.041228,19.1798886
693,1620925200,4205080,21.2840114,23.1453508,23.1453508,21.2840114
694,1621184400,4015260,25.2494736,24.0355566,25.2494736,22.9025674
695,1621270800,2426470,23.9546288,23.7118454,24.0355566,22.7407118
696,1621357200,2602160,23.6309176,23.7927732,23.873701,23.1453508
697,1621443600,1464250,23.6309176,23.469062,23.873701,23.3072064
698,1621530000,2758640,23.469062,23.5499898,24.1974122,23.2262786
699,1621789200,1824930,23.6309176,23.6309176,23.7118454,22.8216396
700,1621875600,1754250,23.6309176,23.7927732,23.7927732,23.2262786
701,1621962000,3939230,23.7118454,24.27834,24.6020512,23.6309176
702,1622048400,2229730,24.3592678,23.873701,24.5211234,23.6309176
703,1622134800,4434820,23.873701,24.4401956,25.087618,23.6309176
704,1622394000,2686850,24.4401956,24.682979,24.8448346,24.1974122
705,1622480400,3057300,27.0298852,25.087618,27.0298852,24.5211234
706,1622566800,2604480,25.087618,25.1685458,25.2494736,24.3592678
707,1622653200,5161970,25.1685458,26.2206072,26.4633906,25.1685458
708,1622739600,3646950,26.2206072,26.301535,26.706174,25.492257
709,1622998800,3606250,26.301535,24.27834,26.301535,24.27834
710,1623085200,5363500,26.3824628,23.469062,26.3824628,21.850506
711,1623171600,2991300,23.469062,25.3304014,25.4113292,22.255145
712,1623258000,1831440,25.3304014,23.873701,25.492257,23.3881342
713,1623344400,2363000,23.873701,24.1164844,26.2206072,23.873701
714,1623603600,1965910,24.1164844,23.6309176,24.4401956,23.5499898
715,1623690000,3134410,23.7118454,22.659784,23.873701,22.659784
716,1623776400,4357670,22.659784,21.850506,23.6309176,21.850506
717,1623862800,3060530,21.850506,22.0123616,22.0932894,21.041228
718,1623949200,1666980,22.0123616,22.255145,22.8216396,22.0123616
719,1624208400,1822360,22.255145,21.7695782,22.4979284,21.5267948
720,1624294800,2115760,21.850506,22.0123616,23.6309176,21.7695782
721,1624381200,1580530,22.0123616,21.7695782,22.255145,21.7695782
722,1624467600,1265830,21.850506,21.850506,22.0123616,21.6077226
723,1624554000,1503020,21.850506,21.9314338,21.9314338,21.6077226
724,1624813200,3495370,22.0123616,22.659784,22.9025674,22.0123616
725,1624899600,3541830,22.659784,23.064423,23.3072064,22.659784
726,1624986000,1757780,23.064423,23.2262786,23.2262786,22.659784
727,1625072400,1910380,23.064423,22.9834952,23.3072064,22.7407118
728,1625158800,2949180,23.064423,23.469062,23.469062,22.9834952
729,1625418000,3582140,23.469062,24.27834,24.27834,23.3072064
730,1625504400,3864990,24.27834,24.1974122,25.1685458,21.850506
731,1625590800,3412920,23.873701,24.0355566,26.301535,23.1453508
732,1625677200,2274300,24.0355566,22.7407118,24.0355566,22.7407118
733,1625763600,2184890,22.7407118,21.041228,23.2262786,20.5556612
734,1626022800,4165310,21.041228,19.1798886,21.445867,19.018033
735,1626109200,2197150,19.422672,19.6654554,20.1510222,18.8561774
736,1626195600,1724390,19.6654554,20.1510222,20.23195,19.2608164
737,1626282000,2735690,20.1510222,22.0932894,22.0932894,19.827311
738,1626368400,3004160,22.0932894,22.7407118,23.9546288,22.0932894
739,1626627600,1909350,22.5788562,20.7175168,22.659784,20.5556612
740,1626714000,1175270,19.827311,21.9314338,21.9314338,19.827311
741,1626800400,765780,21.9314338,21.6077226,22.659784,21.5267948
742,1626886800,806090,21.6077226,22.0123616,22.0932894,21.5267948
743,1626973200,1015130,22.0123616,21.3649392,22.1742172,21.2840114
744,1627232400,774940,21.041228,21.3649392,21.445867,20.8793724
745,1627318800,712500,21.3649392,21.6886504,21.9314338,21.3649392
746,1627405200,739330,21.445867,21.7695782,21.850506,21.445867
747,1627491600,910590,21.6886504,21.9314338,22.4979284,21.6886504
748,1627578000,1747070,22.255145,22.4979284,22.5788562,21.9314338
749,1627837200,1037070,22.4979284,22.0932894,22.7407118,21.9314338
750,1627923600,1052840,22.3360728,22.255145,22.4170006,21.9314338
751,1628010000,1356100,22.255145,22.1742172,22.4979284,22.0932894
752,1628096400,3690980,22.255145,23.3072064,23.5499898,22.0932894
753,1628182800,2397630,23.3881342,23.469062,23.6309176,22.659784
754,1628442000,1541820,23.3881342,23.5499898,23.6309176,23.064423
755,1628528400,2836500,23.5499898,23.873701,24.0355566,23.3881342
756,1628614800,1370720,23.9546288,23.469062,24.0355566,23.469062
757,1628701200,1513240,23.469062,23.3881342,23.7118454,23.064423
758,1628787600,1707670,23.469062,23.469062,23.873701,22.9025674
759,1629046800,2644160,23.3881342,23.7118454,23.7927732,23.3072064
760,1629133200,2976760,23.7927732,23.873701,24.1974122,23.6309176
761,1629219600,1150470,23.873701,23.7927732,23.9546288,23.469062
762,1629306000,2180670,23.469062,23.6309176,23.7927732,23.2262786
763,1629392400,3244100,23.6309176,22.9834952,23.7118454,21.2840114
764,1629651600,1606690,22.7407118,22.1742172,22.9834952,21.041228
765,1629738000,1193390,22.1742172,21.850506,22.4979284,21.850506
766,1629824400,848820,21.9314338,22.255145,22.255145,21.850506
767,1629910800,2839690,23.064423,22.8216396,23.7118454,22.3360728
768,1629997200,1212300,22.7407118,22.5788562,22.7407118,22.0932894
769,1630256400,1268880,22.4979284,22.255145,22.659784,22.1742172
770,1630342800,1518750,22.3360728,22.255145,22.5788562,21.9314338
771,1630429200,1268520,22.1742172,21.7695782,22.255145,21.7695782
772,1630861200,2144130,21.7695782,21.445867,22.0932894,21.2840114
773,1630947600,1584940,21.445867,21.5267948,22.0123616,21.445867
774,1631034000,1489220,21.6886504,21.445867,21.9314338,21.445867
775,1631120400,1238520,21.445867,21.3649392,21.6077226,21.2840114
776,1631206800,1174430,21.445867,21.2840114,21.6886504,21.2840114
777,1631466000,1311340,21.6077226,20.9603002,21.6077226,20.9603002
778,1631552400,1249700,21.2030836,20.7175168,21.2030836,20.3128778
779,1631638800,1025650,20.7175168,20.7175168,20.7984446,20.3128778
780,1631725200,1026550,20.7175168,21.1221558,21.445867,20.7175168
781,1631811600,1400190,21.3649392,21.6886504,21.850506,21.2840114
782,1632070800,1493010,21.850506,21.850506,22.1742172,21.5267948
783,1632157200,1690110,21.850506,21.445867,21.850506,21.445867
784,1632243600,1373950,21.445867,21.445867,21.6886504,21.2030836
785,1632330000,1195330,21.5267948,21.6886504,21.7695782,21.3649392
786,1632416400,2028140,21.850506,21.850506,22.1742172,21.6886504
787,1632675600,1703720,22.5788562,21.6886504,22.5788562,21.3649392
788,1632762000,1364090,21.6886504,21.3649392,21.6886504,21.2030836
789,1632848400,1266810,21.3649392,21.041228,21.445867,20.9603002
790,1632934800,1029870,21.041228,21.5267948,21.850506,21.041228
791,1633021200,1350560,21.6886504,21.1221558,21.7695782,21.041228
792,1633280400,2709960,21.1221558,22.8216396,22.8216396,21.1221558
793,1633366800,4399710,22.8216396,23.3881342,23.469062,22.255145
794,1633885200,5060340,24.0355566,24.5211234,24.5211234,23.6309176
795,1633971600,3813770,24.5211234,24.4401956,24.6425151,23.6713815
796,1634058000,2251790,24.5615873,24.27834,24.5615873,23.873701
797,1634144400,2223530,23.9950927,23.469062,24.1164844,23.469062
798,1634230800,2904160,23.469062,22.2956089,23.469062,22.2956089
799,1634490000,1571280,22.6193201,22.3360728,22.659784,22.2146811
800,1634576400,1288740,22.4170006,22.659784,23.064423,22.0932894
801,1634662800,1394690,22.7407118,22.9025674,22.9834952,22.4979284
802,1634749200,1096440,22.9025674,22.255145,22.9025674,22.255145
803,1634835600,1241040,22.3360728,22.3360728,22.5788562,22.0932894
804,1635094800,1819260,22.3360728,21.8100421,22.3360728,21.6886504
805,1635181200,1917310,21.6886504,21.9314338,22.2146811,21.4054031
806,1635267600,1245090,22.0123616,22.0528255,22.2146811,21.8100421
807,1635354000,1416360,22.1742172,22.0932894,22.2956089,21.8909699
808,1635440400,1713920,22.1337533,22.6193201,22.6193201,21.9314338
809,1635699600,1804490,22.8216396,23.064423,23.064423,22.6193201
810,1635786000,1838170,22.9834952,23.1453508,23.3881342,22.8621035
811,1635872400,1964390,23.2262786,23.1858147,23.469062,23.0239591
812,1635958800,4418050,23.1858147,24.682979,24.682979,23.1858147
813,1636045200,4543280,24.6425151,25.492257,25.492257,24.0760205
814,1636304400,1877670,25.0066902,25.087618,25.2899375,24.7234429
815,1636390800,3160920,24.7639068,23.5499898,24.8448346,23.5499898
816,1636477200,4538730,23.5499898,23.5499898,23.9546288,23.1453508
817,1636563600,2255910,25.1,23.8,25.1,23.8
818,1636650000,1150030,23.8,23.7,24.3,23.7
819,1636909200,856380,23.5,23.7,24.1,23.5
820,1636995600,828790,23.5,23.6,23.95,23.5
821,1637082000,808260,23.7,23.65,23.7,23.55
822,1637168400,869820,23.65,23.1,23.7,23.1
823,1637254800,1316110,23.2,23.25,23.7,23.05
824,1637514000,1132000,23.55,24.1,24.65,23.45
825,1637600400,781970,24.5,23.8,24.5,23.6
826,1637686800,2611910,24,24.95,25,23.75
827,1637773200,1479660,25.4,24.95,25.4,24.85
828,1637859600,1309340,25,24.95,25.4,24.7
829,1638118800,1250290,24.4,24.1,24.7,24.1
830,1638205200,1770890,24.5,23.5,24.55,23.5
831,1638291600,1348440,23.5,23.55,23.8,23.3
832,1638378000,1114700,23.75,23.55,23.8,23.45
833,1638464400,1200030,23.55,23,23.65,23
834,1638723600,1308550,22.9,22.05,23.1,21.5
835,1638810000,1106120,22.1,22.45,22.5,22
836,1638896400,1545180,22.3,22.9,22.9,22.05
837,1638982800,816740,22.8,22.95,23,22.65
